ticker,exchange_symbol,company,sector,industry,market,currency,financial_currency,price_major,shares_outstanding,market_cap_local,market_cap_usd,ttm_revenue,ttm_ebitda,ttm_fcf,ttm_fcf_usd,ttm_source,normalized_fcf_margin,normalized_margin_observations,forward_growth,revenue_cagr,latest_yoy_growth,forward_revenue,forward_fcf,expected_fcf,expected_fcf_usd,total_debt_usd,cash_usd,enterprise_value_usd,enterprise_value_calculated_usd,enterprise_value_provider_usd,enterprise_value_source,fcf_yield,revenue_trend,ebitda_trend,fcf_per_share_trend,z_revenue,z_ebitda,z_fcf_per_share,growth_score,fcf_yield_rank,growth_rank,raw_weight,target_weight,annual_periods,latest_annual_period_end,eligible,exclusion_reasons,data_quality_flags
MEZ.AX,MEZ,Meridian Energy Limited,Utilities,Utilities - Renewable,AU,AUD,NZD,4.21,2648597400,1.11505961e+10,7950513918,3883000064,769000000,455624992,262335917.1,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1173383942,1,-0.04053896658,0.06343213539,-0.1964956195,3725587254,437154425.7,446389708.8,257018503.6,1171695145,294795043.9,1.455922e+10,1.455922e+10,9036431388,calculated,0.01765331546,0.04580335731,-0.02266723477,,-0.3682447471,-0.476358836,,-0.4223017915,224,193,,,4,2026-06-30,true,,reporting_currency_differs:NZD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MFD.AX,MFD,Mayfield Childcare Limited,Consumer Cyclical,Personal Services,AU,AUD,AUD,0.1,105594351,10559435,7529008.693,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:7529009,
MFG.AX,MFG,Magellan Financial Group Limited,Financial Services,Asset Management,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
MGA.AX,MGA,MetalsGrove Mining Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.1,151453330,15145333,10798811.09,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:10798811,
MGH.AX,MGH,MAAS Group Holdings Limited,Industrials,Engineering & Construction,AU,AUD,AUD,5.59,361333272,2019853056,1440180390,634204032,98046000,-441895488,-315076987.6,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.6967718048,1,-0.15,-0.07253490546,-0.3889467872,539073427.2,-375611164.8,-408753326.4,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,expected_fcf_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_low
MGL.AX,MGL,Magontec Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.195,57934806,11297287,8055106.36,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8055106,
MGR.AX,MGR,Mirvac Group,Real Estate,REIT - Diversified,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_industry:reit,
MGT.AX,MGT,Magnetite Mines Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.018,227923708,4102626,2925223.444,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2925223,
MGU.AX,MGU,Magnum Mining and Exploration Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.0055,3213037149,17671704,12600145.09,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:12600145,
MGX.AX,MGX,MGX Resources Limited,Basic Materials,Steel,AU,AUD,AUD,0.345,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
MHC.AX,MHC,Manhattan Gold Corporation Limited,Basic Materials,Gold,AU,AUD,AUD,0.02,748950545,14979010,10680220.72,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:10680221,
MHJ.AX,MHJ,Michael Hill International Limited,Consumer Cyclical,Luxury Goods,AU,AUD,AUD,0.335,384842602,128922272,91923185.91,658809024,50629000,90336496,64411046.96,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1371209147,1,0.0043102335,0.01753603939,-0.01552847534,661648644.7,90725867.39,90531181.7,64549860.29,148548740.4,7867935.456,363597285.1,363597285.1,186046534.3,calculated,0.1775311943,0.01818191654,-0.1929808876,,-0.5021056448,-0.9546920581,,-0.7283988515,10,236,,,4,2025-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MHK.AX,MHK,Metal Hawk Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.096,123392563,11845686,8446121.678,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8446122,
MHM.AX,MHM,Mount Hope Mining Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.205,59250000,12146250,8660427.555,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8660428,
MI6.AX,MI6,Minerals 260 Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.88,2271924590,1999293568,1425521219,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
MIN.AX,MIN,Mineral Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,54.32,198537253,1.078454374e+10,7689514031,6461000192,2440000000,540750016,385561497.5,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.08369447453,1,0.2332930897,0.2364481076,0.2285605628,7968306889,666903258,603826637,430535914,4156149611,1113725458,1.106919308e+10,1.106919308e+10,1.097412846e+10,calculated,0.03889496831,0.1929778934,0.4122795907,,0.345002461,0.745208038,,0.5451052495,158,50,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MIO.AX,MIO,Macarthur Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.028,373883483,10468738,7464340.602,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:7464341,
MKR.AX,MKR,Manuka Resources Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.062,1793960551,111225552,79305204.1,15195323,-13518954,-12142146,-8657501.351,revenue=latest_fiscal_year|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2024-06-30,false,ttm_ebitda_not_positive,stale_statements:807d|annual_history_below_preferred:3|revenue_ttm_from_latest_fy|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
ML8.AX,ML8,Moonlight Resources Limited,Basic Materials,Gold,AU,AUD,AUD,0.16,96933835,15509413,11058404.67,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:11058405,
MLG.AX,MLG,MLG Oz Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.84,160337151,134683200,96030799.33,567011008,71320000,34860376,24855882.34,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.061480951,1,0.2023050948,0.2350652867,0.153164807,681720223.7,41912807.67,38386591.84,27370118.16,53929410.19,6588948.114,246884983.9,246884983.9,154454583.7,calculated,0.110861818,0.2044372385,0.2971461772,,0.4005375159,0.4218508925,,0.4111942042,31,64,33.40982651,0.02759007377,4,2025-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MLS.AX,MLS,Metals Australia Ltd,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.019,731719524,13902671,9912777.607,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:9912778,
MLX.AX,MLX,Metals X Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,1.965,886392538,1741761280,1241897490,342188992,209248992,143360368,102217728.2,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.4189508469,1,0.1662522451,0.07584001575,0.301870589,399078680.2,167194351,155277359.5,110714691.6,2342245.921,209344735.4,1414597663,1414597663,976016627.5,calculated,0.07826585221,0.1052895129,0.1131111244,,-0.07995890959,-0.09501947208,,-0.08748919084,66,123,,,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MM1.AX,MM1,Midas Minerals Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,1.26,246177427,310183552,221164736.5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-12-31,false,insufficient_annual_history:0,
MM8.AX,MM8,Medallion Metals Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.5,928262354,464131168,330931304.4,373301,-11884067,-12192626,-8693494.22,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2025-06-30,false,ttm_ebitda_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
MMA.AX,MMA,Maronan Metals Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.44,314269541,138278592,98594358.62,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-06-30,false,insufficient_annual_history:0,
MME.AX,MME,MoneyMe Limited,Financial Services,Credit Services,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
MMI.AX,MMI,Metro Mining Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,1.33,308425589,410206048,292482022.1,332072992,14283000,31543250,22490730.18,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.09498890533,1,0.264051601,0.2860205947,0.2310981105,419757397.2,39872295.66,35707772.83,25460086.84,64151156.77,44752226.86,445122302.9,445122302.9,326417057.1,calculated,0.05719795812,0.2448161509,1.030266454,,0.5962245366,2.480850733,,1.538537635,105,17,,,4,2025-12-31,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MML.AX,MML,McLaren Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.012,505461159,6065534,4324801.3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4324801,
MMR.AX,MMR,MEC Resources Limited,Energy,Oil & Gas E&P,AU,AUD,AUD,0.002,1871989850,3743980,2669504.378,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2669504,
MMS.AX,MMS,McMillan Shakespeare Limited,Industrials,Staffing & Employment Services,AU,AUD,AUD,19.41,69643024,1351771136,963829658.8,602080000,254979008,79022000,56343670.37,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.1312483391,1,0.09748858153,0.1055114809,0.08545423242,660775925.2,86725742.69,82873871.34,59090102.62,596909073.5,68403563.06,1582461370,1582461370,1487934839,calculated,0.03734062881,0.09284709064,0.146502948,,-0.1402582193,-0.001237098767,,-0.07074765903,163,120,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MNB.AX,MNB,Minbos Resources Limited,Basic Materials,Agricultural Inputs,AU,AUD,AUD,0.018,1336113237,24050038,17147976.68,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:17147977,
MNC.AX,MNC,Merino & Co. Limited,Consumer Cyclical,Apparel Manufacturing,AU,AUD,AUD,0.095,84026570,7982524,5691639.049,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:5691639,
MND.AX,MND,Monadelphous Group Limited,Industrials,Engineering & Construction,AU,AUD,AUD,28.06,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
MNE.AX,MNE,Macallum New Energy Limited,Energy,Oil & Gas E&P,AU,AUD,AUD,0.145,140198347,20328760,14494659.11,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:14494659,
MNV.AX,MNV,Monvia Limited,Technology,Software - Application,AU,AUD,AUD,1.02,94133628,96016304,68460820.82,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2025-06-30,false,insufficient_annual_history:0,
MOH.AX,MOH,Moho Resources Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.005,1053092049,5265460,3754338.571,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:3754339,
MOM.AX,MOM,Moab Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.001,2015702328,2015702,1437220.635,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:1437221,
MOV.AX,MOV,MOVE Logistics Group Limited,Industrials,Integrated Freight & Logistics,AU,AUD,NZD,0.17,127614019,21694382,15468364.61,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:15468365,
MP1.AX,MP1,Megaport Limited,Technology,Software - Infrastructure,AU,AUD,AUD,16.79,242889030,4078106880,2907741006,312187008,4452000,-139969504,-99799999.94,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.4483514702,1,0.3,0.2681266124,0.3749097155,405843110.4,-181960355.2,-160964929.6,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,expected_fcf_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high
MPK.AX,MPK,Many Peaks Minerals Limited,Basic Materials,Other Precious Metals & Mining,AU,AUD,AUD,0.84,170783562,143458192,102287477.9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,2025-06-30,false,insufficient_annual_history:1,
MPL.AX,MPL,Medibank Private Limited,Financial Services,Insurance - Specialty,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
MPP.AX,MPP,Metro Performance Glass Limited,Industrials,Building Products & Equipment,AU,AUD,NZD,0.935,24591464,22993018,16394308.26,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:16394308,
MPR.AX,MPR,MPR Australia Limited,Technology,Solar,AU,AUD,AUD,0.005,343703000,1718515,1225322.602,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:1225323,
MPW.AX,MPW,Metal Powder Works Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,1.49,150070008,223604320,159432665.6,1652603,-10200218,-4225515,-3012844.832,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,ttm_ebitda_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
MPX.AX,MPX,Mustera Property Group Limited,Real Estate,Real Estate - Development,AU,AUD,AUD,0.105,146835132,15417689,10993004.31,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:10993004,
MQG.AX,MQG,Macquarie Group Limited,,Financial Services,AU,AUD,,239.03,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
MQR.AX,MQR,Marquee Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.0035,1135796641,3975288,2834429.864,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:2834430,
MRD.AX,MRD,Mount Ridley Mines Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.048,1390302536,66734524,47582546.92,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:47582547,
MRQ.AX,MRQ,MRG Metals Ltd,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.002,3348151150,6696302,4774546.741,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:4774547,
MRR.AX,MRR,MinRex Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.014,2143153314,30004146,21393329.86,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:21393330,
MRT.AX,MRT,Maritana Minerals Limited,Basic Materials,Gold,AU,AUD,AUD,0.745,372535398,277538880,197888678.7,97633112,27577314,8803103,6276722.098,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.09016513783,1,0.3,2.331224231,449.0947949,126923045.6,11444033.9,10123568.45,7218230.413,5779558.476,11195007.16,252419381.6,252419381.6,82937175.47,calculated,0.02859618136,1.24945924,0.4970040166,,3,0.9831602336,,1.991580117,185,8,,,3,2025-06-30,true,,annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high|preferred_stock_assumed_zero
MRZ.AX,MRZ,Mont Royal Resources Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.096,192493084,18479336,13175996.76,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13175997,
MSB.AX,MSB,Mesoblast Limited,Healthcare,Biotechnology,AU,AUD,USD,2.06,1298548778,2675010304,1907315669,120250000,-44605000,-51976248,-51976248,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,ttm_ebitda_not_positive,reporting_currency_differs:USD_vs_AUD|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field
MSG.AX,MSG,MCS Services Limited,Industrials,Security & Protection Services,AU,AUD,AUD,0.004,198099652,792398,564989.6448,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:564990,
MSI.AX,MSI,Multistack International Limited,Industrials,Specialty Industrial Machinery,AU,AUD,AUD,0.003,136303924,408911,291558.6368,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:291559,
MSV.AX,MSV,Mitchell Services Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.54,212450530,114723288,81799133.44,199803760,32947028,15723439,11211007.87,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.07869440996,1,-0.009002627856,-0.05156728782,0.0548443621,198005001.1,15581886.73,15652662.87,11160543.61,8145010.101,8659059.997,130003855.7,130003855.7,77887569.92,calculated,0.08584778923,-0.06664874487,-0.02516702846,,-0.9132177436,-0.4833796141,,-0.6982986789,54,232,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MTH.AX,MTH,Mithril Silver and Gold Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.225,187487758,42184744,30078247.96,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:30078248,
MTL.AX,MTL,Mantle Minerals Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.001,7233114834,7233115,5157301.097,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:5157301,
MTM.AX,MTM,Metallium Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.34,752187269,255743680,182348429.6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2024-06-30,false,insufficient_annual_history:0,stale_statements:807d
MTO.AX,MTO,MotorCycle Holdings Limited,Consumer Cyclical,Auto & Truck Dealerships,AU,AUD,AUD,2.57,73862998,189827904,135349660.2,789184000,49250000,34862752,24857576.46,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.0441756954,1,0.1520290948,0.1105112969,0.2143057915,909162929.1,40162904.63,37512828.31,26747113.88,109793223.2,30686630.12,368065517.9,368065517.9,214456259,calculated,0.07266943676,0.107224296,0.05316898065,,-0.07058243278,-0.2633695619,,-0.1669759974,79,141,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MTS.AX,MTS,Metcash Limited,Consumer Defensive,Food Distribution,AU,AUD,AUD,2.86,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
MVF.AX,MVF,Monash IVF Group Limited,Healthcare,Diagnostics & Research,AU,AUD,AUD,0.755,389634840,294174304,209749943.3,269459008,28466000,6839000,4876292.193,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.02538048385,1,0.168358382,0.1514714079,0.1936888431,314824690.6,7990402.974,7414701.487,5286774.524,96520496.29,8080570.174,301579530.6,301579530.6,348850117.4,calculated,0.01753028302,0.1422408314,-0.4662844455,,0.09911707382,-1.72227686,,-0.8115798932,226,241,,,3,2024-06-30,true,,stale_statements:807d|annual_history_below_preferred:3|revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MVL.AX,MVL,Marvel Gold Limited,Basic Materials,Gold,AU,AUD,AUD,0.013,1422194038,18488524,13182547.92,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:13182548,
MVP.AX,MVP,Medical Developments International Limited,Healthcare,Drug Manufacturers - Specialty & Generic,AU,AUD,AUD,0.5,112658324,56329164,40163395.62,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:40163396,
MX1.AX,MX1,Micro-X Limited,Healthcare,Medical Devices,AU,AUD,AUD,0.015,752436839,11286553,8047452.884,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:8047453,
MXI.AX,MXI,MaxiPARTS Limited,Consumer Cyclical,Auto Parts,AU,AUD,AUD,2.19,55565957,121689448,86766092.3,274385984,18989000,20870376,14880838.07,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.07606210673,1,0.07570915555,0.1080733895,0.02716280463,295159515.1,22450454.54,21660415.27,15444145.91,34708020.38,16768626.96,183321526.2,183321526.2,104705480,calculated,0.08424622155,0.09781374484,0.1566231814,,-0.1161884832,0.02718601231,,-0.04450123546,57,116,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MXO.AX,MXO,Motio Limited,Communication Services,Advertising Agencies,AU,AUD,AUD,0.052,316622131,16464352,11739288.07,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:11739288,
MYE.AX,MYE,Mastermyne Group Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.72,308824148,222353408,158540749.7,237748992,12751000,22246750,15862209.88,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.09357242617,1,-0.09141308265,-0.2267974672,0.1116634942,216015623.7,20213106,21229928,15137203.12,2381461.606,33671300.26,181932549.4,181932549.4,125912923.2,calculated,0.08320228114,-0.2888768771,0.5324970881,,-1.990194774,1.082844052,,-0.4536753612,59,203,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
MYG.AX,MYG,Mayfield Group Holdings Limited,Technology,Communication Equipment,AU,AUD,AUD,1.97,117348443,231176432,164831675.8,168982336,17396640,-3624602,-2584386.377,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,-0.02144959104,1,0.3,0.2955515898,0.4320018391,219677036.8,-4711982.6,-4168292.3,,,,,,,,,,,,,,,,,,,,4,2026-06-30,false,expected_fcf_not_positive,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|growth_clamped_high
MYR.AX,MYR,Myer Holdings Limited,Consumer Cyclical,Department Stores,AU,AUD,AUD,0.18,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,market_cap_unavailable,
MYS.AX,MYS,MyState Limited,Financial Services,Banks - Regional,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
MYX.AX,MYX,Mayne Pharma Group Limited,Healthcare,Medical Distribution,AU,AUD,AUD,3.03,81890887,248129392,176919347.4,383676000,33105000,37729752,26901783.17,revenue=provider_ttm|ebitda=provider_ttm|fcf=provider_ttm_fcf_field,0.09833753479,1,-0.03213814481,-0.03717807723,-0.02457824616,371345365.2,36517187.77,37123469.88,26469496.47,30799999.1,57043135.59,429422013.8,429422013.8,149282596.7,calculated,0.06163982194,0.02007287012,0.6467371831,,-0.4929415774,1.403692274,,0.4553753485,100,58,,,4,2026-06-30,true,,revenue_ttm_from_provider|ebitda_ttm_from_provider|fcf_ttm_from_provider_fcf_field|preferred_stock_assumed_zero
N1H.AX,N1H,N1 Holdings Limited,Financial Services,Mortgage Finance,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
NAB.AX,NAB,National Australia Bank Limited,Financial Services,Banks - Diversified,AU,,AUD,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,excluded_sector:Financial Services,
NAE.AX,NAE,New Age Exploration Limited,Basic Materials,Other Industrial Metals & Mining,AU,AUD,AUD,0.002,4342262487,8684525,6192174.507,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,false,below_min_market_cap:6192175,
